"created_at",content,interactions,source
"Apr 3, 2024 @ 14:11:21.000","@STaboadaMx @mauriciotabe @JorgeRoHe los verdaderos líderes del #CartelinmobiliarioDeIPAN , una tragedia para la CDMX si esos hampones llegan a gobernarla",0,"https://twitter.com/Memotorres18/status/1775617102637830527"
"Apr 3, 2024 @ 14:09:20.000","@polistermx @STaboadaMx @Chertorivski Se vale soñar. 😅😴",0,"https://twitter.com/magasin41/status/1775616595710128405"
"Apr 3, 2024 @ 14:08:52.000","Brugada que pobreza de propuestas. Por eso te está ganando Taboada. No pudiste con Iztapalapa. No viviste ahí. Y quieres gobernar la ciudad? No más corrupcion Chulis",0,"https://twitter.com/Luisgerard95801/status/1775616478206693376"
"Apr 3, 2024 @ 14:06:12.000","@lavozclara_cdmx @epigmenioibarra @HernanGomezB @Anamariavazquez @martibatres @LuisaAlcalde @fisgonmonero La ciudad merece gente honesta y trabajadora no saqueadores como el Taboada",0,"https://twitter.com/ley58280/status/1775615807076086080"
"Apr 3, 2024 @ 14:03:39.000","@ClaraBrugadaM @STaboadaMx #BsuraElectoral cortesía de la 4T. https://t.co/wC3E37hqh9",0,"https://twitter.com/Nickorte/status/1775615166777839750"
"Apr 3, 2024 @ 14:03:17.000","@polistermx @STaboadaMx @Chertorivski Clara",0,"https://twitter.com/RamonLi96418982/status/1775615074176016580"
"Apr 3, 2024 @ 13:58:32.000","@polistermx @STaboadaMx @Chertorivski Ni se ve pagada..",0,"https://twitter.com/HermesDon1/status/1775613879441121451"
"Apr 3, 2024 @ 13:43:06.000","@AlexBaks82 @STaboadaMx @ClaraBrugadaM Ya wey. https://t.co/fRlBJNE9vs",0,"https://twitter.com/ADRIANCASA65221/status/1775609995523965040"
"Apr 3, 2024 @ 13:39:19.000","@staboadamx es una rata rabiosa. Fuera con el PRIAN",0,"https://www.instagram.com/p/C5R3YiER9Zs/"
"Apr 3, 2024 @ 13:33:34.000","Ojo aquí @BJAlcaldia @telediario @FDoringCasar @LuisMendozaBJ @STaboadaMx somos habitantes de varias colonias",0,"https://twitter.com/XitlallyconX/status/1775607596927398147"
"Apr 3, 2024 @ 13:33:01.000","@STaboadaMx Tu mismo has denostado el trabajo de las utopias en Iztapalapa que son centros de recreación juvenil y familiar, deportivos, natacion, pista de patinaje, BMX, fútbol etc...! Y dices que no estamos de acuerdo? Jajaja😂😂😂",0,"https://twitter.com/lazque7/status/1775607457072476245"
"Apr 3, 2024 @ 13:29:56.000","@polistermx @STaboadaMx @Chertorivski Clara...",0,"https://twitter.com/luceroctm/status/1775606682057380124"
"Apr 3, 2024 @ 13:24:13.000","@AlexBaks82 @STaboadaMx @ClaraBrugadaM PaNAZIs apoyando encuestas hechas por PaNAZIs.
¿Qué podría fallar?
Además de bizco, sub-normal.",0,"https://twitter.com/aguilaquecae_/status/1775605243390066980"
"Apr 3, 2024 @ 13:23:21.000","@AlexBaks82 @STaboadaMx @ClaraBrugadaM jajajajajaja, la neta va a ser hermoso cuando se den cuenta que la ganadora es Clara.",0,"https://twitter.com/alphabet_mx/status/1775605025139466597"
"Apr 3, 2024 @ 13:21:39.000","@EmilioAlvarezI @Ordonez_Mx @STaboadaMx Pueblo ya valieron por confiar en el prian son las ratas más grandes de mexico.",0,"https://twitter.com/acapulqeno6878/status/1775604596431282617"
"Apr 3, 2024 @ 13:19:22.000","@TaniaOrVe @STaboadaMx @LuisMendozaBJ Y FALTA DECIR QUE TAMBIÉN ESTÁN LLENOS DE RATAS. 😞",0,"https://twitter.com/KazokuYaryu/status/1775604020792455297"
"Apr 3, 2024 @ 13:18:32.000","@polistermx @STaboadaMx @Chertorivski Y TABOADA    ES LO MEJOR PARA CDMX",0,"https://twitter.com/MarisolGdaA/status/1775603813065376236"
"Apr 3, 2024 @ 13:13:48.000","@EIJefeDiego @ClaraBrugadaM @STaboadaMx Jajajaja estos tipos de #NarcoMorena se tiran balazos (que diga, abrazos) en el pie solos😂😂😂",0,"https://twitter.com/HunHunahpu13/status/1775602620138193095"
"Apr 3, 2024 @ 13:09:51.000","@polistermx @STaboadaMx @Chertorivski Claro, muy confiables. https://t.co/TzjtOfRT7y",0,"https://twitter.com/alo07_007/status/1775601626205581810"
"Apr 3, 2024 @ 13:08:34.000","@JorgeGarcesMx @jgnaredo @CanalOnceTV @XochitlGalvez @STaboadaMx @Claudiashein Jajajaja ""frente amplio"" dice este ridículo, se llama PRIAN que no les de vergüenza PRIAN.",0,"https://twitter.com/Alexreytiburon/status/1775601304506634625"
"Apr 3, 2024 @ 13:00:14.000","@STaboadaMx @AlcaldiaMHmx @mauriciotabe Jajajaja. Ha que muchachos tan neoliberales que creen que la gente es tonta. Dejémoslos así. SI lo suyo, lo suyo, es el cartel inmobiliario no nos hagais. @STaboadaMx @mauriciotabe 
@ClaraBrugadaM Va!!!",0,"https://twitter.com/Alfredo54267811/status/1775599207908315447"
"Apr 3, 2024 @ 12:58:21.000","@mauriciotabe @XochitlGalvez @STaboadaMx Y a este también 🤣🤣 https://t.co/DFrFoj5klK",0,"https://twitter.com/ipnrene/status/1775598732261650727"
"Apr 3, 2024 @ 12:56:54.000","@Gabyosoriohdz Pero si te está saliendo sangre de la boca, méndiga teibolera... Un día colocaron pendones del próximo Jefe de Gobierno @STaboadaMx y al día siguiente los #OrcosdelaNacion pasaron en la madrugada a romperlos y vandalizarlos",0,"https://twitter.com/enrique_vc/status/1775598365532652012"
"Apr 3, 2024 @ 12:52:49.000","@polistermx @STaboadaMx @Chertorivski Jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja 
En la ciudad de México nadie va a votar por la corrupta infeliz una clara  brugada 
@ClaraBrugadaM",0,"https://twitter.com/CharlyMx110/status/1775597339358470257"
"Apr 3, 2024 @ 12:52:42.000","@STaboadaMx Cartel inmóvil en Coyoacán y Benito Juárez. https://t.co/oVfiZXIwcm",0,"https://twitter.com/angelic07110058/status/1775597309495025782"
"Apr 3, 2024 @ 12:48:10.000","@polistermx @STaboadaMx @Chertorivski Inches chayoteros piojosos, pura mentira, no crean a estas ratas, voto mata encuesta ya lo saben!",0,"https://twitter.com/ceretheos/status/1775596168233300041"
"Apr 3, 2024 @ 12:46:11.000","@Beatriz_LR01 @Ordonez_Mx @PAN_CDMX @AAtaydeR @mauriciotabe @JorgeRoHe @STaboadaMx Nos avisas!",0,"https://twitter.com/marco_do4/status/1775595669354328574"
"Apr 3, 2024 @ 12:37:27.000","@STaboadaMx @IztacalcoAl #SantiagoTajada En política, la sensatez consiste en no responder a las preguntas. La habilidad, en no dejar que las hagan https://t.co/o4JsWBG3P3",0,"https://twitter.com/ItzelMendoza0/status/1775593474860941396"
"Apr 3, 2024 @ 12:36:17.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX y porque no grabar intentando rebasar? igual y solo es imaginación, saludos",0,"https://twitter.com/LaloRSMR/status/1775593177916887109"
"Apr 3, 2024 @ 12:35:13.000","@Mzavalagc @mauriciotabe @STaboadaMx Mejor ciérrenle el hocico a este adefesio",0,"https://twitter.com/JosuPICHARDO4/status/1775592911398183141"
"Apr 3, 2024 @ 12:32:39.000","@SieteDomingo1 @MAASfundacion @PDI_FGJCDMX @FiscaliaCDMX @PJCDMX @MagRafaelGuerra @CNDH @CIDH @DIFCDMX @STaboadaMx @FDoringCasar https://t.co/Q1bhYb1wbR
""No sabes lo que es la Injusticia Sexista si no te tocó nacer hombre""",0,"https://twitter.com/mxemiliox/status/1775592266838520216"
"Apr 3, 2024 @ 12:31:55.000","@JojoPollo60 @MAASfundacion @DannielaPr @PDI_FGJCDMX @FiscaliaCDMX @PJCDMX @MagRafaelGuerra @CNDH @CIDH @DIFCDMX @STaboadaMx @FDoringCasar Impriman más así",0,"https://twitter.com/mxemiliox/status/1775592081152409600"
"Apr 3, 2024 @ 12:31:19.000","@lumendoz @MorenaCiudadMex @STaboadaMx @AlessandraRdlv @SilviaSanBarr @Jesus_ZambranoG @juarezveromex @PAN_CDMX @PRD_CDMX @PRICDMX_ VAMOS A GANARRRR",0,"https://twitter.com/AngelesReal3/status/1775591927422869807"
"Apr 3, 2024 @ 12:27:37.000","@politicomx @martibatres @lialimon @juanpadeleo @AlcaldiaAO @ClaraBrugadaM @AAtaydeR @STaboadaMx @SantiagoCreelM @AmerangelLorenz @LuisMendozaBJ @AlessandraRdlv @MaricelaGastelu @NoemiLuna_Zac @PaulinaRubioFdz @PAN_CDMX Es que tenían tanta oportunidad que obvio se van anular, más cuando ese resultado sea por el 0.56% de votos, así como se anuló en el 2006, ¿verdad?

🦘",0,"https://twitter.com/pimparooo/status/1775590997839499758"
"Apr 3, 2024 @ 12:25:18.000","@WWBraveheart ¿No que no? Ante el júbilo de la gente los de Morena se están pasando con #XochitlPresidenta2024 y quieren a @STaboadaMx como Jefe de Gobierno! Bienvenidos Tlalpenses! #Tlalpan merece más!",0,"https://twitter.com/AspasiaDeMilet/status/1775590416466776457"
"Apr 3, 2024 @ 12:24:43.000","@polistermx @STaboadaMx @Chertorivski Esos de Polister https://t.co/jKANSV7Ii1",0,"https://twitter.com/George14821/status/1775590266876883413"
"Apr 3, 2024 @ 12:24:11.000","Esto suena a shitpost pero no lo es. Es una cumbia original sobre como Taboada va a salvar Iztapalapa.",0,"https://twitter.com/lvaroperiodista/status/1775590133481329019"
"Apr 3, 2024 @ 12:19:37.000","@Candelaria___ @CANACOMexico @ClaraBrugadaM No solo vino, el jefe de gobierno será @STaboadaMx  mejor dile a la brujada que regrese los Miles de millones de pesos que se robó del presupuesto de Iztapalapa. Es una rata.
Díselo porqué a mí me tiene bloqueada la cobarde.",0,"https://twitter.com/thaliarojano1/status/1775588984715981216"
"Apr 3, 2024 @ 12:16:59.000","@NancyNunezmx @MorenaCiudadMex @diariobasta @TodosSomosAzcap @XochitlGalvez @STaboadaMx @MargaretSaldana @PartidoMorenaMx @ClaraBrugadaM @edelamadrid @kenialopezr Y su  Cartel Inmobiliario, está en el @Congreso_CdMex
Y @GobCDMX https://t.co/PwPTkrFhxt",0,"https://twitter.com/EvaSand97293971/status/1775588322565345440"
"Apr 3, 2024 @ 12:15:30.000","@STaboadaMx Oilo. Al líder de cartel inmobiliario.  Cómo si la Benito Juárez estuviera en jauja. Lo único que hizo fue aumentar los pisos de los desarrollos inmobiliarios que ahora tienen en ascuas a los que compraron de buena fe. @STaboadaMx @JorgeRoHe @MarkoCortes @FiscaliaCDMX @rod_mud",0,"https://twitter.com/Alfredo54267811/status/1775587950694138204"
"Apr 3, 2024 @ 12:15:30.000","@STaboadaMx Oilo. Al líder de cartel inmobiliario.  Cómo si la Benito Juárez estuviera en jauja. Lo único que hizo fue aumentar los pisos de los desarrollos inmobiliarios que ahora tienen en ascuas a los que compraron de buena fe. @STaboadaMx @JorgeRoHe @MarkoCortes @FiscaliaCDMX @rod_mud",0,"https://twitter.com/Alfredo54267811/status/1775587950694138204"
"Apr 3, 2024 @ 12:14:24.000","@STaboadaMx @GamoMonte En Xochimilco y en todas las Alcaldías queremos el cambio @STaboadaMx 

No más corrupción de la 4T
#ElCambioViene",0,"https://twitter.com/Isis101101/status/1775587672641114358"
"Apr 3, 2024 @ 12:09:11.000","@Mzavalagc @mauriciotabe @STaboadaMx Que sinvergüenza!!😡",0,"https://twitter.com/ceciliaherndez2/status/1775586360201507046"
"Apr 3, 2024 @ 12:04:34.000","@polistermx @STaboadaMx @Chertorivski Clara.",0,"https://twitter.com/dogs02mar/status/1775585195631972730"
"Apr 3, 2024 @ 12:02:01.000","@juankyheros @MontseQuintan19 @DennycheGamon @SOBSECDMX @SGIRPC_CDMX @SEDEMA_CDMX @ColDelValleBJ @En_laDelValle @NarvarteVecinos @ddmexico_bj @BJAlcaldia @STaboadaMx @adn40 @azucenau @El_Universal_Mx @AztecaNoticias Buen día, gracias por contactar al #SACMEX. Sería tan amable de escribirnos vía Mensaje Directo, por protección de datos personales,  con el fin de generar el folio de seguimiento pertinente a su reporte. DS",0,"https://twitter.com/SacmexCDMX/status/1775584555472150816"
"Apr 3, 2024 @ 12:01:25.000","@DanyAlvarezca @PAN_CDMX @STaboadaMx @AtypicalTeve @ElBaronNews_ @TlalpanVecinos @JTrianaT @ferbelaunzaran @luisag_urena @kenialopezr @AAtaydeR Tienes mi voto!",0,"https://twitter.com/Sebastian_Nu10/status/1775584405811011916"
"Apr 3, 2024 @ 12:00:37.000","@YayaMarchena @la_grenitas @STaboadaMx @ClaraBrugadaM Sin embargo en algunas zonas de Miguel Hidalgo todos los días veo propaganda de @STaboadaMx en el piso, son varias calles así.",0,"https://twitter.com/hugomonroyli/status/1775584202961924412"
"Apr 3, 2024 @ 12:00:36.000","@marco_do4 @Ordonez_Mx @PAN_CDMX @AAtaydeR @mauriciotabe @JorgeRoHe @STaboadaMx Gracias teacher! Estaré pronto por su casa. 💙🩷",0,"https://twitter.com/Beatriz_LR01/status/1775584197601546595"
"Apr 3, 2024 @ 12:00:35.000","🗞️ Verónica Juárez Piña: activista a favor de los derechos de todas y todos.

@juarezveromex candidata al Senado con PRI-PAN-PRD por la Ciudad de México declara que @AlessandraRdlv que no defraudará a la mujeres y @STaboadaMx ganará la jefatura gobierno.📑 https://t.co/5rcv6i7leT https://t.co/e0jiJO9YvJ",0,"https://twitter.com/Congresistasmx/status/1775584193977741752"
"Apr 3, 2024 @ 11:57:50.000","@Albertito0606 @martibatres @STaboadaMx @AccionNacional @INEMexico Gustó el saber que el asqueroso SAPO DE CLARA PERDERÁ",0,"https://twitter.com/Arcova_MX/status/1775583501028360628"
"Apr 3, 2024 @ 11:56:57.000","30 millones de personas se equivocaron al votar en el 2018...
Despues de su vergüenza, pueden hacer lo correcto.
@XochitlGalvez.
@STaboadaMx.
@alfagonzalezm",0,"https://twitter.com/alejandrosc1/status/1775583280894496973"
"Apr 3, 2024 @ 11:56:49.000","@STaboadaMx El PAN que gobierna con y para el Narco te pide el voto para hacerse millonarios a través del #CartelinmobiliarioDeIPAN 
Son unos corruptos sin vergüenza.",0,"https://twitter.com/interestelarisa/status/1775583248632123694"
"Apr 3, 2024 @ 11:55:29.000","@STaboadaMx @AlcaldiaMHmx @mauriciotabe No a la corrupcion de esta campaña #SantiagoTajada",0,"https://twitter.com/MargaritaV35609/status/1775582913435672925"
"Apr 3, 2024 @ 11:54:30.000","@polistermx @STaboadaMx @Chertorivski Ay ya tristes encuestas, ya caen gordos a mi si me preguntan no contesto por miedo a que me extorsionen o algo peor y así está n millones de mexicanos.",0,"https://twitter.com/ClaraNa24164431/status/1775582663430066558"
"Apr 3, 2024 @ 11:48:26.000","@XochitlGalvez 
@STaboadaMx 
@lialimon 
@mauriciotabe 

Ahí les hablan 💅🏽",0,"https://twitter.com/0c3l0tl/status/1775581136346894527"
"Apr 3, 2024 @ 11:39:53.000","@kenialopezr @XochitlGalvez @santiagotaboada @lialimon @MargaretSaldana @LuisMendozaBJ Mejor vamos a taparle el ojo al tuerto...",0,"https://twitter.com/JuanCManzano4/status/1775578985751048256"
"Apr 3, 2024 @ 11:38:54.000","@polistermx @STaboadaMx @Chertorivski TABOADA
 OBVIO!! 
No votaría por una que no nació en México. Ella es Salvadoreña verdad?",0,"https://twitter.com/BlancaJara75641/status/1775578739776041179"
"Apr 3, 2024 @ 11:34:41.000","@ClaraBrugadaM Clarísimo Clara, corrupción del pasado Morena y PRD, por 20 años aproximadamente 🤷🤷que bien que lo aceptas.
#TaboadaJefeDeGobiernoCDMX",0,"https://twitter.com/roxx_tellez/status/1775577675085537669"
"Apr 3, 2024 @ 11:34:41.000","@ClaraBrugadaM Clarísimo Clara, corrupción del pasado Morena y PRD, por 20 años aproximadamente 🤷🤷que bien que lo aceptas.
#TaboadaJefeDeGobiernoCDMX",0,"https://twitter.com/roxx_tellez/status/1775577675085537669"
"Apr 3, 2024 @ 11:34:04.000","@STaboadaMx @AlcaldiaMHmx @mauriciotabe Te llenas la boca d hablando de corrupción, eres como buen panista un miserable e hipócrita, revisemos la corrupción que hay en la Benito Juárez,payaso.",0,"https://twitter.com/IrmaPar54753020/status/1775577520361840864"
"Apr 3, 2024 @ 11:34:04.000","@STaboadaMx @AlcaldiaMHmx @mauriciotabe Te llenas la boca d hablando de corrupción, eres como buen panista un miserable e hipócrita, revisemos la corrupción que hay en la Benito Juárez,payaso.",0,"https://twitter.com/IrmaPar54753020/status/1775577520361840864"
"Apr 3, 2024 @ 11:31:31.000","Jajaj DICE EL CARTEL QUE VOTO EN CONTRA DE TODOS ELLOS @AccionNacional @MarkoCortes @XochitlGalvez @Mzavalagc @FelipeCalderon @VicenteFoxQue @LillyTellez @kenialopezr @JorgeRoHe @STaboadaMx @mauriciotabe @RenanBarrera @CeciliaPatronL @DiegoFC @marianagc @Mzavalagc SON UNA MIERDA https://t.co/sbe2h5wkRw",0,"https://twitter.com/Sergio59345603/status/1775576880462070173"
"Apr 3, 2024 @ 11:31:14.000","@ClaraBrugadaM Lo bueno es que según tú no le tienes miedo a @STaboadaMx jajajaja #YaSeVan #ElCambioViene",0,"https://twitter.com/MonyMar78/status/1775576810698482180"
"Apr 3, 2024 @ 11:31:10.000","@polistermx @STaboadaMx @Chertorivski Poli.qué...? No mamen...",0,"https://twitter.com/RalGarc96851742/status/1775576791677120947"
"Apr 3, 2024 @ 11:31:01.000","@STaboadaMx 5 años? Eso es poco se les olvida que MORENA son los mismos de Antes acaso no #LaRataDeClara fue delegada de Iztapalapa antes de sus dos administraciones pasadas con Morena",0,"https://twitter.com/lunita1408/status/1775576752661713155"
"Apr 3, 2024 @ 11:25:55.000","@polistermx @STaboadaMx @Chertorivski Si claro jajajajajaja https://t.co/lCbPyAQJ2L",0,"https://twitter.com/Magalistica/status/1775575472019005704"
"Apr 3, 2024 @ 11:25:39.000","@ClaraBrugadaM Ya se van 
#SantiagoTaboadaJefeDeGobierno",0,"https://twitter.com/Cristina_Coach/status/1775575403635064909"
"Apr 3, 2024 @ 11:16:33.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Jajajaaj toma a la patrulla cuando va adelante y después toma a la patrulla cuando la rebasa y ya no se ninguna adelante jajajajaja",0,"https://twitter.com/ElAyAtole/status/1775573111649321052"
"Apr 3, 2024 @ 11:09:27.000","@STaboadaMx Que mentiroso eres tú no resolviste ningún problema de BENITO JUÁREZ privatizaste espacios Públicos (Alberca Olímpica) hiciste varias canchas que las rentas para ti todo es negocio!",0,"https://twitter.com/LaPekas/status/1775571327715582037"
"Apr 3, 2024 @ 11:07:44.000","@rosh_hazeem @ClaraBrugadaM @martibatres @anagonmx @catymonreal_ @mariana_boy @PAOTmx @SOBSECDMX @AlcCuauhtemocMx Aqui te hablan próximo jefe de gobierno @STaboadaMx y próxima alcaldesa @AlessandraRdlv para que ahora sí hagas la chamba que no han hecho los chairos de Morena. Hay que estar bien pendejo para creer que ahora sí trabajarán los chairos.",0,"https://twitter.com/Hyung23/status/1775570896469545175"
"Apr 3, 2024 @ 11:07:09.000","@nataliaoliva110 @IvonneTheresaC @Sebas_RM @lumendoz @STaboadaMx @LuisMendozaBJ @AAtaydeR @AleReyesSh @CitlaHM @martibatres @Claudiashein @ASanchezMiranda @DanyAlvarezca ¿Fanáticos?, tienes tergiversado los conceptos.",0,"https://twitter.com/FlorSil35160641/status/1775570747794039136"
"Apr 3, 2024 @ 11:05:55.000","@IvonneTheresaC @Sebas_RM @lumendoz @STaboadaMx @LuisMendozaBJ @AAtaydeR @AleReyesSh @CitlaHM @martibatres @Claudiashein @ASanchezMiranda @DanyAlvarezca ¿Estado de salud alterado?, qué bobería. Es una señora consciente que está haciendo su trabajo, limpiar la ciudad de basura política. Punto.",0,"https://twitter.com/FlorSil35160641/status/1775570437608444331"
"Apr 3, 2024 @ 11:03:36.000","TABOADA EL JEFE DEL CÁRTEL INMOBILIARIO DEL PAN Y LADY CHICLES ALIAS LA BOTARGA, SI TUVIÉRAMOS UN SISTEMA JUDICIAL NO CORRUPTO; YA ESTARÍAN HACIENDOLE COMPAÑÍA A LA SECUESTRADORA HERMANA DE LADY CHICLES ALIAS LA BOTARGA",0,"https://twitter.com/BuhoInquisidor/status/1775569855845966205"
"Apr 3, 2024 @ 11:01:10.000","@c4jimenez @Alc_Iztapalapa @SSC_CDMX @FiscaliaCDMX Hijos de toda su #re puu tiii siiima madre 😡😡😡 pinches rameros
Haaa pero que tal la Sra. @ClaraBrugadaM  dejo al 1000%  la #delincuencia ahí 
Y la muy curra ahora quiere ser #JefadeGobierno 
No me MMn las pelotas... Ojalá @STaboadaMx gane para que ponga orden ahiii.",0,"https://twitter.com/Faltoso18/status/1775569241711779898"
"Apr 3, 2024 @ 11:01:10.000","@c4jimenez @Alc_Iztapalapa @SSC_CDMX @FiscaliaCDMX Hijos de toda su #re puu tiii siiima madre 😡😡😡 pinches rameros
Haaa pero que tal la Sra. @ClaraBrugadaM  dejo al 1000%  la #delincuencia ahí 
Y la muy curra ahora quiere ser #JefadeGobierno 
No me MMn las pelotas... Ojalá @STaboadaMx gane para que ponga orden ahiii.",0,"https://twitter.com/Faltoso18/status/1775569241711779898"
